Specific_ID,Card Type,Card_Name,Set_Name,Generation,Release_Date,Artist,Types,Supertype,Price £
060 Of 102,Unlimited,Ponyta,Base,First,1/9/1999,Ken Sugimori,['Fire'],Pokemon,0.1
061 Of 102,Shadowless,Rattata,Base,First,1/9/1999,Mitsuhiro Arita,['Colorless'],Pokemon,4.99
061 Of 102,1St Edition,Rattata,Base,First,1/9/1999,Mitsuhiro Arita,['Colorless'],Pokemon,2.5
061 Of 102,Uk Print,Rattata,Base,First,1/9/1999,Mitsuhiro Arita,['Colorless'],Pokemon,0.29
061 Of 102,Unlimited,Rattata,Base,First,1/9/1999,Mitsuhiro Arita,['Colorless'],Pokemon,0.1
062 Of 102,Shadowless,Sandshrew,Base,First,1/9/1999,Ken Sugimori,['Fighting'],Pokemon,6.99
062 Of 102,1St Edition,Sandshrew,Base,First,1/9/1999,Ken Sugimori,['Fighting'],Pokemon,2.5
062 Of 102,Uk Print,Sandshrew,Base,First,1/9/1999,Ken Sugimori,['Fighting'],Pokemon,0.29
062 Of 102,Unlimited,Sandshrew,Base,First,1/9/1999,Ken Sugimori,['Fighting'],Pokemon,0.1
063 Of 102,Shadowless,Squirtle,Base,First,1/9/1999,Mitsuhiro Arita,['Water'],Pokemon,19.99
063 Of 102,1St Edition,Squirtle,Base,First,1/9/1999,Mitsuhiro Arita,['Water'],Pokemon,4.5
063 Of 102,Uk Print,Squirtle,Base,First,1/9/1999,Mitsuhiro Arita,['Water'],Pokemon,1.85
063 Of 102,Unlimited,Squirtle,Base,First,1/9/1999,Mitsuhiro Arita,['Water'],Pokemon,0.2
064 Of 102,Shadowless,Starmie,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,5.99
064 Of 102,1St Edition,Starmie,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,4.5
064 Of 102,Uk Print,Starmie,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,0.49
064 Of 102,Unlimited,Starmie,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,0.1
065 Of 102,Shadowless,Staryu,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,3.99
065 Of 102,1St Edition,Staryu,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,2.5
065 Of 102,Uk Print,Staryu,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,0.29
065 Of 102,Unlimited,Staryu,Base,First,1/9/1999,Keiji Kinebuchi,['Water'],Pokemon,0.1
066 Of 102,Shadowless,Tangela,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,7.99
066 Of 102,1St Edition,Tangela,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,2.5
066 Of 102,Uk Print,Tangela,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,0.29
066 Of 102,Unlimited,Tangela,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,0.1
067 Of 102,Shadowless,Voltorb,Base,First,1/9/1999,Keiji Kinebuchi,['Lightning'],Pokemon,3.49
067 Of 102,1St Edition,Voltorb,Base,First,1/9/1999,Keiji Kinebuchi,['Lightning'],Pokemon,2.5
067 Of 102,Uk Print,Voltorb,Base,First,1/9/1999,Keiji Kinebuchi,['Lightning'],Pokemon,0.95
067 Of 102,Unlimited,Voltorb,Base,First,1/9/1999,Keiji Kinebuchi,['Lightning'],Pokemon,0.1
068 Of 102,Shadowless,Vulpix,Base,First,1/9/1999,Ken Sugimori,['Fire'],Pokemon,2.5
068 Of 102,1St Edition,Vulpix,Base,First,1/9/1999,Ken Sugimori,['Fire'],Pokemon,2.5
068 Of 102,Uk Print,Vulpix,Base,First,1/9/1999,Ken Sugimori,['Fire'],Pokemon,0.59
068 Of 102,Unlimited,Vulpix,Base,First,1/9/1999,Ken Sugimori,['Fire'],Pokemon,0.1
069 Of 102,Shadowless,Weedle,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,4.99
069 Of 102,1St Edition,Weedle,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,2.5
069 Of 102,Uk Print,Weedle,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,0.29
069 Of 102,Unlimited,Weedle,Base,First,1/9/1999,Mitsuhiro Arita,['Grass'],Pokemon,0.1
070 Of 102,Shadowless,Clefairy Doll,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,19.99
070 Of 102,1St Edition,Clefairy Doll,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
070 Of 102,Uk Print,Clefairy Doll,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.89
070 Of 102,Unlimited,Clefairy Doll,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.95
071 Of 102,Shadowless,Computer Search,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,9.99
071 Of 102,1St Edition,Computer Search,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
071 Of 102,Uk Print,Computer Search,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.89
071 Of 102,Unlimited,Computer Search,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
072 Of 102,Shadowless,Devolution Spray,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,12.99
072 Of 102,1St Edition,Devolution Spray,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
072 Of 102,Uk Print,Devolution Spray,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.39
072 Of 102,Unlimited,Devolution Spray,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
073 Of 102,Shadowless,Impostor Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,29.99
073 Of 102,1St Edition,Impostor Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,6.95
073 Of 102,Uk Print,Impostor Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,3.49
073 Of 102,Unlimited,Impostor Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.5
074 Of 102,Shadowless,Item Finder,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,39.99
074 Of 102,1St Edition,Item Finder,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,29.99
074 Of 102,Uk Print,Item Finder,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.39
074 Of 102,Unlimited,Item Finder,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
075 Of 102,Shadowless,Lass,Base,First,1/9/1999,Ken Sugimori,,Trainer,19.99
075 Of 102,1St Edition,Lass,Base,First,1/9/1999,Ken Sugimori,,Trainer,3.95
075 Of 102,Uk Print,Lass,Base,First,1/9/1999,Ken Sugimori,,Trainer,3.89
075 Of 102,Unlimited,Lass,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.5
076 Of 102,Shadowless,Pokemon Breeder,Base,First,1/9/1999,Ken Sugimori,,Trainer,6.95
076 Of 102,1St Edition,Pokemon Breeder,Base,First,1/9/1999,Ken Sugimori,,Trainer,6.95
076 Of 102,Uk Print,Pokemon Breeder,Base,First,1/9/1999,Ken Sugimori,,Trainer,4.39
076 Of 102,Unlimited,Pokemon Breeder,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.5
077 Of 102,Shadowless,Pokemon Trader,Base,First,1/9/1999,Ken Sugimori,,Trainer,27.99
077 Of 102,1St Edition,Pokemon Trader,Base,First,1/9/1999,Ken Sugimori,,Trainer,7.95
077 Of 102,Uk Print,Pokemon Trader,Base,First,1/9/1999,Ken Sugimori,,Trainer,3.69
077 Of 102,Unlimited,Pokemon Trader,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.5
078 Of 102,Shadowless,Scoop Up,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,14.99
078 Of 102,1St Edition,Scoop Up,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,6.95
078 Of 102,Uk Print,Scoop Up,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,5.59
078 Of 102,Unlimited,Scoop Up,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
079 Of 102,1St Edition,Super Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,109.99
079 Of 102,Shadowless,Super Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,29.99
079 Of 102,Uk Print,Super Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.89
079 Of 102,Unlimited,Super Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
080 Of 102,1St Edition,Defender,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
080 Of 102,Shadowless,Defender,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.99
080 Of 102,Uk Print,Defender,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.69
080 Of 102,Unlimited,Defender,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
081 Of 102,1St Edition,Energy Retrieval,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
081 Of 102,Shadowless,Energy Retrieval,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.29
081 Of 102,Unlimited,Energy Retrieval,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
081 Of 102,Uk Print,Energy Retrieval,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
082 Of 102,Shadowless,Full Heal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,6.99
082 Of 102,1St Edition,Full Heal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.95
082 Of 102,Unlimited,Full Heal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
082 Of 102,Uk Print,Full Heal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.49
083 Of 102,Shadowless,Maintenance,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,19.99
083 Of 102,1St Edition,Maintenance,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.5
083 Of 102,Uk Print,Maintenance,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.75
083 Of 102,Unlimited,Maintenance,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
084 Of 102,Shadowless,Pluspower,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,8.99
084 Of 102,1St Edition,Pluspower,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.95
084 Of 102,Unlimited,Pluspower,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
084 Of 102,Uk Print,Pluspower,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
085 Of 102,Shadowless,Pokemon Center,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,8.99
085 Of 102,1St Edition,Pokemon Center,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.5
085 Of 102,Uk Print,Pokemon Center,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.85
085 Of 102,Unlimited,Pokemon Center,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
086 Of 102,Shadowless,Pokemon Flute,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,7.99
086 Of 102,1St Edition,Pokemon Flute,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
086 Of 102,Uk Print,Pokemon Flute,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.85
086 Of 102,Unlimited,Pokemon Flute,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
087 Of 102,Shadowless,Pokedex,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.99
087 Of 102,1St Edition,Pokedex,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.95
087 Of 102,Unlimited,Pokedex,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
087 Of 102,Uk Print,Pokedex,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
088 Of 102,Shadowless,Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,7.49
088 Of 102,1St Edition,Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,6.95
088 Of 102,Uk Print,Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.89
088 Of 102,Unlimited,Professor Oak,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.5
089 Of 102,Shadowless,Revive,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,11.99
089 Of 102,1St Edition,Revive,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.5
089 Of 102,Uk Print,Revive,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,1.39
089 Of 102,Unlimited,Revive,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
090 Of 102,Shadowless,Super Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.95
090 Of 102,1St Edition,Super Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.95
090 Of 102,Unlimited,Super Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
090 Of 102,Uk Print,Super Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.29
091 Of 102,Shadowless,Bill,Base,First,1/9/1999,Ken Sugimori,,Trainer,2.99
091 Of 102,1St Edition,Bill,Base,First,1/9/1999,Ken Sugimori,,Trainer,1.95
091 Of 102,Uk Print,Bill,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.29
091 Of 102,Unlimited,Bill,Base,First,1/9/1999,Ken Sugimori,,Trainer,0.1
092 Of 102,1St Edition,Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.5
092 Of 102,Shadowless,Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.99
092 Of 102,Uk Print,Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
092 Of 102,Unlimited,Energy Removal,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.1
093 Of 102,Shadowless,Gust Of Wind,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.99
093 Of 102,1St Edition,Gust Of Wind,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.95
093 Of 102,Unlimited,Gust Of Wind,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.5
093 Of 102,Uk Print,Gust Of Wind,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
094 Of 102,1St Edition,Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.5
094 Of 102,Shadowless,Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,3.49
094 Of 102,Uk Print,Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.25
094 Of 102,Unlimited,Potion,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.1
095 Of 102,1St Edition,Switch,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,4.5
095 Of 102,Shadowless,Switch,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,2.99
095 Of 102,Uk Print,Switch,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.39
095 Of 102,Unlimited,Switch,Base,First,1/9/1999,Keiji Kinebuchi,,Trainer,0.1
096 Of 102,Shadowless,Double Colorless Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
096 Of 102,1St Edition,Double Colorless Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
096 Of 102,Uk Print,Double Colorless Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,2.89
096 Of 102,Unlimited,Double Colorless Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,1.5
097 Of 102,1St Edition,Fighting Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
097 Of 102,Uk Print,Fighting Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
097 Of 102,Shadowless,Fighting Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.49
097 Of 102,Unlimited,Fighting Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.2
098 Of 102,1St Edition,Fire Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
098 Of 102,Uk Print,Fire Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
098 Of 102,Shadowless,Fire Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.49
098 Of 102,Unlimited,Fire Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.15
099 Of 102,1St Edition,Grass Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
099 Of 102,Shadowless,Grass Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.99
099 Of 102,Uk Print,Grass Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
099 Of 102,Unlimited,Grass Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.2
100 Of 102,1St Edition,Lightning Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
100 Of 102,Shadowless,Lightning Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,2.99
100 Of 102,Uk Print,Lightning Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
100 Of 102,Unlimited,Lightning Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.15
101 Of 102,1St Edition,Psychic Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
101 Of 102,Shadowless,Psychic Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,2.99
101 Of 102,Uk Print,Psychic Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
101 Of 102,Unlimited,Psychic Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.15
102 Of 102,1St Edition,Water Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,3.95
102 Of 102,Uk Print,Water Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.75
102 Of 102,Shadowless,Water Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.59
102 Of 102,Unlimited,Water Energy,Base,First,1/9/1999,Keiji Kinebuchi,,Energy,0.15
002 Of 130,Standard,Blastoise,Base Set 2,First,2/24/2000,Ken Sugimori,['Water'],Pokemon,5.95
003 Of 130,Standard,Chansey,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,1.95
004 Of 130,Standard,Charizard,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fire'],Pokemon,17.95
005 Of 130,Standard,Clefable,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,1.5
006 Of 130,Standard,Clefairy,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,1.95
006 Of 130,Excellent,Clefairy,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.95
006 Of 130,Played,Clefairy,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.5
007 Of 130,Standard,Gyarados,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Water'],Pokemon,2.95
007 Of 130,Played,Gyarados,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Water'],Pokemon,0.75
008 Of 130,Standard,Hitmonchan,Base Set 2,First,2/24/2000,Ken Sugimori,['Fighting'],Pokemon,2.5
009 Of 130,Standard,Magneton,Base Set 2,First,2/24/2000,Keiji Kinebuchi,['Lightning'],Pokemon,1.95
010 Of 130,Standard,Mewtwo,Base Set 2,First,2/24/2000,Ken Sugimori,['Psychic'],Pokemon,2.5
011 Of 130,Standard,Nidoking,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,3.5
012 Of 130,Standard,Nidoqueen,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,1.95
013 Of 130,Standard,Ninetales,Base Set 2,First,2/24/2000,Ken Sugimori,['Fire'],Pokemon,1.95
014 Of 130,Standard,Pidgeot,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Colorless'],Pokemon,2.5
015 Of 130,Standard,Poliwrath,Base Set 2,First,2/24/2000,Ken Sugimori,['Water'],Pokemon,1.5
016 Of 130,Standard,Raichu,Base Set 2,First,2/24/2000,Ken Sugimori,['Lightning'],Pokemon,1.95
017 Of 130,Standard,Scyther,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,2.5
018 Of 130,Standard,Venusaur,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Grass'],Pokemon,4.95
019 Of 130,Standard,Wigglytuff,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,1.5
020 Of 130,Standard,Zapdos,Base Set 2,First,2/24/2000,Ken Sugimori,['Lightning'],Pokemon,2.5
021 Of 130,Standard,Beedrill,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.5
022 Of 130,Standard,Dragonair,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,0.5
023 Of 130,Standard,Dugtrio,Base Set 2,First,2/24/2000,Keiji Kinebuchi,['Fighting'],Pokemon,0.5
024 Of 130,Standard,Electabuzz,Base Set 2,First,2/24/2000,Ken Sugimori,['Lightning'],Pokemon,0.5
025 Of 130,Standard,Electrode,Base Set 2,First,2/24/2000,Keiji Kinebuchi,['Lightning'],Pokemon,0.5
026 Of 130,Standard,Kangaskhan,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,0.5
027 Of 130,Standard,Mr. Mime,Base Set 2,First,2/24/2000,Ken Sugimori,['Psychic'],Pokemon,0.5
028 Of 130,Standard,Pidgeotto,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.5
029 Of 130,Standard,Pinsir,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Grass'],Pokemon,0.5
030 Of 130,Standard,Snorlax,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.5
031 Of 130,Standard,Venomoth,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.5
032 Of 130,Standard,Victreebel,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.5
033 Of 130,Standard,Arcanine,Base Set 2,First,2/24/2000,Ken Sugimori,['Fire'],Pokemon,0.3
034 Of 130,Standard,Butterfree,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Grass'],Pokemon,0.3
035 Of 130,Standard,Charmeleon,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fire'],Pokemon,0.3
036 Of 130,Standard,Dewgong,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Water'],Pokemon,0.3
037 Of 130,Standard,Dodrio,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,0.3
038 Of 130,Standard,Dratini,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.3
039 Of 130,Standard,Exeggutor,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Grass'],Pokemon,0.3
040 Of 130,Standard,Farfetch'D,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.3
041 Of 130,Standard,Fearow,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,0.3
042 Of 130,Standard,Growlithe,Base Set 2,First,2/24/2000,Ken Sugimori,['Fire'],Pokemon,0.3
043 Of 130,Standard,Haunter,Base Set 2,First,2/24/2000,Keiji Kinebuchi,['Psychic'],Pokemon,0.3
044 Of 130,Standard,Ivysaur,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.5
045 Of 130,Standard,Jynx,Base Set 2,First,2/24/2000,Ken Sugimori,['Psychic'],Pokemon,0.3
046 Of 130,Standard,Kadabra,Base Set 2,First,2/24/2000,Ken Sugimori,['Psychic'],Pokemon,0.3
047 Of 130,Standard,Kakuna,Base Set 2,First,2/24/2000,Keiji Kinebuchi,['Grass'],Pokemon,0.3
048 Of 130,Standard,Lickitung,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Colorless'],Pokemon,0.3
049 Of 130,Standard,Machoke,Base Set 2,First,2/24/2000,Ken Sugimori,['Fighting'],Pokemon,0.3
050 Of 130,Standard,Magikarp,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Water'],Pokemon,0.3
051 Of 130,Standard,Magmar,Base Set 2,First,2/24/2000,Ken Sugimori,['Fire'],Pokemon,0.3
052 Of 130,Standard,Marowak,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fighting'],Pokemon,0.3
053 Of 130,Standard,Nidorina,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.3
054 Of 130,Standard,Nidorino,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Grass'],Pokemon,0.3
055 Of 130,Standard,Parasect,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.3
056 Of 130,Standard,Persian,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Colorless'],Pokemon,0.3
057 Of 130,Standard,Poliwhirl,Base Set 2,First,2/24/2000,Ken Sugimori,['Water'],Pokemon,0.3
058 Of 130,Standard,Raticate,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.3
059 Of 130,Standard,Rhydon,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Fighting'],Pokemon,0.3
060 Of 130,Standard,Seaking,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Water'],Pokemon,0.3
061 Of 130,Standard,Seel,Base Set 2,First,2/24/2000,Ken Sugimori,['Water'],Pokemon,0.3
062 Of 130,Standard,Tauros,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Colorless'],Pokemon,0.3
063 Of 130,Standard,Wartortle,Base Set 2,First,2/24/2000,Ken Sugimori,['Water'],Pokemon,0.3
064 Of 130,Standard,Weepinbell,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Grass'],Pokemon,0.3
065 Of 130,Standard,Abra,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Psychic'],Pokemon,0.1
066 Of 130,Standard,Bellsprout,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Grass'],Pokemon,0.1
067 Of 130,Standard,Bulbasaur,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Grass'],Pokemon,0.15
068 Of 130,Standard,Caterpie,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.15
069 Of 130,Standard,Charmander,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fire'],Pokemon,0.15
070 Of 130,Standard,Cubone,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fighting'],Pokemon,0.15
073 Of 130,Standard,Drowzee,Base Set 2,First,2/24/2000,Ken Sugimori,['Psychic'],Pokemon,0.15
077 Of 130,Standard,Jigglypuff,Base Set 2,First,2/24/2000,Kagemaru Himeno,['Colorless'],Pokemon,0.15
078 Of 130,Standard,Machop,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Fighting'],Pokemon,0.15
081 Of 130,Standard,Metapod,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.15
084 Of 130,Standard,Onix,Base Set 2,First,2/24/2000,Ken Sugimori,['Fighting'],Pokemon,0.1
085 Of 130,Standard,Paras,Base Set 2,First,2/24/2000,Ken Sugimori,['Grass'],Pokemon,0.1
086 Of 130,Standard,Pidgey,Base Set 2,First,2/24/2000,Ken Sugimori,['Colorless'],Pokemon,0.1
087 Of 130,Standard,Pikachu,Base Set 2,First,2/24/2000,Mitsuhiro Arita,['Lightning'],Pokemon,0.3
